NAME	X	Y	Z
FoobarAB1_BazMoo_4ACCBBABCBCBACDA-1	0.5139	0.1211	0.2503
FoobarAB6_BazMoo_6BDBDDBAADBABDAC-1	0.8185	0.5094	0.3497
FoobarAB6_BazMoo_3ADBACCCDACCAAAB-1	0.8217	0.5687	0.1128
FoobarAB2_BazMoo_3DCDBCACBBCAABBC-1	0.154	0.6142	0.5163
FoobarAB2_BazMoo_5DBADBABCDCCCDAC-1	0.7944	0.7141	0.9538
FoobarAB8_BazMoo_5DBAAADABBBBABCD-1	0.819	0.9971	0.3918
FoobarAB5_BazMoo_2AAAABABAABCADDD-1	0.8256	0.2604	0.0793
FoobarAB4_BazMoo_5BABCCCCDACAABDC-1	0.91	0.2227	0.9233
FoobarAB3_BazMoo_3BBBADADDCAAACDD-1	0.9778	0.2619	0.8468
FoobarAB8_BazMoo_5DAABBADBDCBACCC-1	0.8916	0.187	0.5214
FoobarAB7_BazMoo_2CCCDCADDCCBDDCD-1	0.2766	0.5027	0.9516
FoobarAB7_BazMoo_3ACCBDBAAACADBDA-1	0.1807	0.1883	0.2319
FoobarAB5_BazMoo_7BBCAABDCCDAADBA-1	0.4363	0.996	0.3673
FoobarAB7_BazMoo_5BBCDCCBABAADDBC-1	0.5187	0.2531	0.8847
FoobarAB1_BazMoo_7DDBBBBBCDBDACDC-1	0.5211	0.3738	0.1036
FoobarAB8_BazMoo_2ABDBCCCABBDBDDD-1	0.012	0.5064	0.7033
FoobarAB4_BazMoo_1CACCDCBCBCCCADB-1	0.3525	0.8159	0.0156
FoobarAB7_BazMoo_7ABADAABCBBBDBAC-1	0.7707	0.946	0.2545
FoobarAB3_BazMoo_4DAAADDBCACDABCD-1	0.5584	0.3431	0.5793
FoobarAB2_BazMoo_2BBACBCABDBACCDB-1	0.1204	0.699	0.6125
FoobarAB7_BazMoo_6ACDAACDDDDCBDCD-1	0.8472	0.2363	0.7219
FoobarAB8_BazMoo_3CADABACADBBBCDD-1	0.8131	0.9539	0.203
FoobarAB1_BazMoo_6AADADDADCBADAAD-1	0.4021	0.027	0.99
FoobarAB3_BazMoo_3BCDBCDDADCBDABC-1	0.2595	0.942	0.9749
FoobarAB4_BazMoo_6BAACABCACDCBBDD-1	0.5733	0.6908	0.7253
FoobarAB7_BazMoo_1CAAABCDDADBCCBA-1	0.142	0.2507	0.0915
FoobarAB5_BazMoo_1BCBCCBBDACBDCDC-1	0.1346	0.2694	0.9636
FoobarAB7_BazMoo_1CCABAAADADCADDB-1	0.1782	0.2159	0.2303
FoobarAB7_BazMoo_8DBCDABDDABDBBBB-1	0.4807	0.2941	0.449
FoobarAB6_BazMoo_8BCBBCDACCCBAAAD-1	0.9333	0.8695	0.4529
FoobarAB2_BazMoo_7ABBBCCDBBADADCA-1	0.793	0.9084	0.58
FoobarAB3_BazMoo_6DACAADBAABCCDBC-1	0.0753	0.5917	0.9276
FoobarAB2_BazMoo_2CAAACABDBBBDABD-1	0.1991	0.4678	0.9834
FoobarAB6_BazMoo_2CDCDACCACADBADA-1	0.1379	0.1559	0.8882
FoobarAB7_BazMoo_6ACADBCCCCCABABD-1	0.004	0.0301	0.6147
FoobarAB4_BazMoo_1CACCBCACBDBBDAA-1	0.5313	0.613	0.1248
FoobarAB6_BazMoo_3CADCCDACCDCAADD-1	0.4379	0.0113	0.9707
FoobarAB2_BazMoo_3CBBABACABABBBBD-1	0.3906	0.2004	0.8537
FoobarAB8_BazMoo_7BADADBACBCACBCC-1	0.5982	0.078	0.1887
FoobarAB8_BazMoo_1ACDDBBDACDDDDDD-1	0.4654	0.0565	0.225
FoobarAB4_BazMoo_1CCACBCCDCCDABDA-1	0.0467	0.5011	0.0885
FoobarAB8_BazMoo_8CBADBDBDBACABAA-1	0.5915	0.0261	0.1246
FoobarAB7_BazMoo_5DCADDBCADCDACBD-1	0.7737	0.6363	0.2901
FoobarAB3_BazMoo_7BBDBBCBAAABDCCB-1	0.7529	0.191	0.013
FoobarAB6_BazMoo_2DDCBCBADBBBDAAC-1	0.4149	0.1422	0.0324
FoobarAB7_BazMoo_8DABCAAAAACDCABD-1	0.89	0.5194	0.0376
FoobarAB5_BazMoo_5BBDBDCCADAACBAC-1	0.8222	0.7437	0.0838
FoobarAB8_BazMoo_5CCDCDCBBCBBBDDA-1	0.7358	0.3758	0.7738
FoobarAB4_BazMoo_8ACDABCDAAAACDDA-1	0.2562	0.5961	0.1554
FoobarAB3_BazMoo_6BBBDCBCBBBDDBDC-1	0.4729	0.9288	0.736
FoobarAB2_BazMoo_1BADCBACCBBCABCC-1	0.264	0.9128	0.1481
FoobarAB3_BazMoo_2BADDCDCADABABDC-1	0.309	0.0148	0.9363
FoobarAB2_BazMoo_3BACCDCDDBCABBDD-1	0.0127	0.2575	0.1209
FoobarAB5_BazMoo_4BDDDACBBAABAAAD-1	0.8906	0.8006	0.3946
FoobarAB4_BazMoo_8ACDBAADDBCADBCD-1	0.7732	0.9616	0.0792
FoobarAB5_BazMoo_1ADADCBDBCDCBBDA-1	0.9361	0.0014	0.6186
FoobarAB5_BazMoo_3DCCCACADDBBDDCA-1	0.7977	0.4417	0.3253
FoobarAB1_BazMoo_5DCCBDCACBACCADB-1	0.7807	0.7559	0.5499
FoobarAB1_BazMoo_2CBDBABBBBCBDDAA-1	0.2445	0.8424	0.6989
FoobarAB4_BazMoo_2ADABCCDDCBDBAAA-1	0.573	0.6177	0.9987
FoobarAB4_BazMoo_4BACCADBCDABBADB-1	0.0868	0.9436	0.7993
FoobarAB5_BazMoo_3DBBDDAABDBCCCDC-1	0.3613	0.9929	0.0008
FoobarAB5_BazMoo_3CABBAAABDDACBCD-1	0.4488	0.3286	0.0881
FoobarAB8_BazMoo_4DABBABBACBDCDCD-1	0.7012	0.9512	0.54
FoobarAB1_BazMoo_1BCDACBDAADCDDAB-1	0.3874	0.6444	0.0492
FoobarAB7_BazMoo_2ADDBCCDDABCBDCA-1	0.1935	0.729	0.0315
FoobarAB1_BazMoo_1DBCBDADADABCAAD-1	0.6829	0.6438	0.2571
FoobarAB6_BazMoo_2ACDACCDCAAAADDA-1	0.2674	0.6581	0.3839
FoobarAB7_BazMoo_6DCBBACBCDBDDABA-1	0.5838	0.5252	0.4062
FoobarAB2_BazMoo_6ADBACBCACDDABDA-1	0.7178	0.392	0.7773
FoobarAB8_BazMoo_1BBBADAAAABBADDB-1	0.2211	0.9749	0.4061
FoobarAB7_BazMoo_4ACDCADDBDCDDAAB-1	0.7738	0.8118	0.6382
FoobarAB5_BazMoo_8CABCABDBDCBDBBA-1	0.5686	0.3138	0.5087
FoobarAB1_BazMoo_7AABBBCBBADDCACB-1	0.8671	0.1086	0.3648
FoobarAB2_BazMoo_3ADCCCDDADCBCAAA-1	0.0848	0.7887	0.6961
FoobarAB2_BazMoo_1ABCBBCABCABBCAD-1	0.5583	0.3239	0.0821
FoobarAB5_BazMoo_7BCBBCBBDCAAABBB-1	0.1966	0.7058	0.8094
FoobarAB5_BazMoo_1ADDDCDDCDCACCDD-1	0.7951	0.3278	0.6964
FoobarAB3_BazMoo_4DDBCDACADDDBADA-1	0.2088	0.0505	0.6094
FoobarAB6_BazMoo_3BCDDDADDBAABBAA-1	0.2403	0.6106	0.1778
FoobarAB2_BazMoo_7BBDDADAAABBDDDB-1	0.3567	0.3993	0.2888
FoobarAB2_BazMoo_2DBBACBCAAACAABD-1	0.9603	0.5125	0.8072
FoobarAB7_BazMoo_3DADCDCADDABDACD-1	0.0658	0.9726	0.5316
FoobarAB2_BazMoo_6BABDCBAAAAACDAD-1	0.811	0.8442	0.5936
FoobarAB2_BazMoo_3ACAADDADBABBDBC-1	0.1327	0.8577	0.7967
FoobarAB8_BazMoo_6CBCAABACBBDDBBC-1	0.9137	0.7431	0.5746
FoobarAB5_BazMoo_1ABCADBADCDBDACC-1	0.2853	0.802	0.5136
FoobarAB5_BazMoo_3CCCDADCCDBCAADD-1	0.2408	0.157	0.8092
FoobarAB1_BazMoo_8BDDCCADBBADBABD-1	0.5147	0.3966	0.9218
FoobarAB4_BazMoo_2CCBCDDCCCBCACBA-1	0.1168	0.5279	0.7303
FoobarAB5_BazMoo_1DBDBBCDDBDDCBBC-1	0.6863	0.7935	0.8789
FoobarAB4_BazMoo_8CCDCDACDBACDBAA-1	0.794	0.4235	0.2998
FoobarAB7_BazMoo_4BACACCDCBADBACD-1	0.5483	0.5305	0.6162
FoobarAB1_BazMoo_5ADACBDDDCCCCDCA-1	0.1984	0.8731	0.7663
FoobarAB5_BazMoo_4CAABBBBCBDBACAA-1	0.3726	0.8771	0.0646
FoobarAB2_BazMoo_7DADCCDCDDADBCAB-1	0.2819	0.6974	0.9634
FoobarAB8_BazMoo_4DADCDCACABACDBC-1	0.5954	0.9428	0.9451
FoobarAB2_BazMoo_2ABBACDDBADBCDDA-1	0.3913	0.6486	0.8573
FoobarAB4_BazMoo_2CAAACDCCDADCCBD-1	0.9954	0.516	0.4833
FoobarAB2_BazMoo_4ADDCAADAADDDBDB-1	0.041	0.9019	0.0261
FoobarAB8_BazMoo_3DCBADDCCCCADBCC-1	0.2932	0.6741	0.4665
FoobarAB7_BazMoo_8BCDCDDDAADBACAC-1	0.7066	0.2811	0.99
FoobarAB1_BazMoo_7ADADDBBDDBDDBDB-1	0.6157	0.4772	0.8781
FoobarAB8_BazMoo_8DAADDDCCBCBBADC-1	0.3731	0.0863	0.5949
FoobarAB8_BazMoo_2BCBCABAAADBDBDA-1	0.136	0.8224	0.9057
FoobarAB2_BazMoo_8CCADBCBADBCDCCD-1	0.2737	0.0414	0.0931
FoobarAB6_BazMoo_4CCACCBCADCBCCCB-1	0.6028	0.9386	0.1539
FoobarAB5_BazMoo_8ACBDDDCADDCDDDA-1	0.7217	0.5272	0.8783
FoobarAB2_BazMoo_2ACCCBCBAABCDDAD-1	0.6079	0.54	0.6191
FoobarAB2_BazMoo_1CACDCCCBADBABCB-1	0.4703	0.6624	0.7292
FoobarAB3_BazMoo_8BDDAAADACBCCCCB-1	0.5158	0.8947	0.0367
FoobarAB3_BazMoo_6CDBCCBBBBCAACCA-1	0.1442	0.4222	0.3282
FoobarAB1_BazMoo_5DBBCDBBADBCCDDC-1	0.1377	0.7838	0.9631
FoobarAB6_BazMoo_7CBDACABCDBCBBAC-1	0.343	0.6866	0.1526
FoobarAB2_BazMoo_6CDABDBDADADCADA-1	0.8351	0.7228	0.9075
FoobarAB2_BazMoo_7CAAACAADCCAADDB-1	0.2734	0.2609	0.9547
FoobarAB5_BazMoo_8DCBADDBDCACACBC-1	0.1738	0.0961	0.1743
FoobarAB2_BazMoo_3CDDCDACCCADABBA-1	0.5857	0.9409	0.5406
FoobarAB8_BazMoo_3CBBAAACCDDBCBAC-1	0.1066	0.5488	0.4241
FoobarAB6_BazMoo_6DCBABBBAACAACCA-1	0.887	0.2297	0.3597
FoobarAB7_BazMoo_8CDCBACDCCACDCBD-1	0.9631	0.257	0.9963
FoobarAB7_BazMoo_7BCCAACCADADADDA-1	0.7124	0.533	0.4901
FoobarAB1_BazMoo_5DDABDADBAACDBBD-1	0.7523	0.4465	0.6238
FoobarAB8_BazMoo_3ADCADCBACDBDDBC-1	0.0505	0.4692	0.9273
FoobarAB8_BazMoo_7CADBDBACCDDCDDA-1	0.5703	0.4056	0.5898
FoobarAB7_BazMoo_4DCCBBADAABACBCD-1	0.9257	0.8242	0.2323
FoobarAB5_BazMoo_8CDDABDCDBCBBBAA-1	0.8999	0.4273	0.4663
FoobarAB6_BazMoo_7BADBBDCCDCCBBDA-1	0.6007	0.0708	0.5307
FoobarAB2_BazMoo_6CABCCCADABBDCBD-1	0.2555	0.9255	0.8996
FoobarAB4_BazMoo_2BAABBAAACCACDAC-1	0.2633	0.6388	0.6999
FoobarAB6_BazMoo_4DCDDACCCCDABADC-1	0.265	0.0332	0.2045
FoobarAB6_BazMoo_5CBCCBACBCAADDDB-1	0.3929	0.296	0.166
FoobarAB2_BazMoo_2ACABBCACAAACACD-1	0.057	0.061	0.228
FoobarAB8_BazMoo_5CCCAABCCADDAAAB-1	0.8689	0.2482	0.0538
FoobarAB2_BazMoo_7BCDADBDCBCBDDAA-1	0.592	0.3097	0.6596
FoobarAB1_BazMoo_1DDBAABCCCBADCBD-1	0.8585	0.566	0.4782
FoobarAB8_BazMoo_8ABABBDDBCCACCBB-1	0.9975	0.8511	0.9521
FoobarAB4_BazMoo_1DABBCBBBADCBBCA-1	0.2642	0.9524	0.92
FoobarAB2_BazMoo_4CDBBCBCDDDCABCA-1	0.0835	0.5281	0.2613
FoobarAB2_BazMoo_6CBDACBABACBCAAC-1	0.6535	0.1431	0.4289
FoobarAB4_BazMoo_4BADAAADABBACCDB-1	0.5523	0.5095	0.3424
FoobarAB1_BazMoo_4CCCCDBACDDCDDDA-1	0.0533	0.1308	0.325
FoobarAB3_BazMoo_8DBDBCAABBABCBCB-1	0.7643	0.7492	0.1554
FoobarAB3_BazMoo_2DABCDBDADBAABBD-1	0.1826	0.7274	0.1741
FoobarAB3_BazMoo_6CCCCAABBAADABCC-1	0.0605	0.3778	0.6215
FoobarAB2_BazMoo_2AABDBBCAAAACDAB-1	0.8514	0.5283	0.3313
FoobarAB5_BazMoo_5DDCABBDCDAACCDB-1	0.0421	0.0766	0.3177
FoobarAB3_BazMoo_7ADDABDBDBCBBBAB-1	0.8839	0.6567	0.8276
FoobarAB8_BazMoo_3CACACBACCDABCBC-1	0.5275	0.1916	0.4873
FoobarAB3_BazMoo_7ADCDDABCAADCDCD-1	0.0838	0.9949	0.4435
FoobarAB4_BazMoo_7DABCAABBDCDCAAC-1	0.608	0.5407	0.4069
FoobarAB4_BazMoo_8CADBDABDADBDAAB-1	0.0312	0.3011	0.8133
FoobarAB7_BazMoo_3DDDDBCABBAABBAC-1	0.648	0.5372	0.819
FoobarAB8_BazMoo_1CCACDABACDABCDC-1	0.4068	0.2757	0.4772
FoobarAB7_BazMoo_6DCBDADADCDCDDBC-1	0.9873	0.6168	0.3338
FoobarAB1_BazMoo_4ABBABADBCAAABAB-1	0.0315	0.5338	0.2334
FoobarAB6_BazMoo_3DBADDCCABDDCDAA-1	0.7907	0.7514	0.7106
FoobarAB6_BazMoo_3DDDCDDABBDBCBCC-1	0.396	0.2025	0.4837
FoobarAB5_BazMoo_8AACDDBBDBAADBAC-1	0.7247	0.3441	0.6754
FoobarAB5_BazMoo_8ADCADCDCDDAABDB-1	0.6686	0.4725	0.9631
FoobarAB4_BazMoo_5CBBABBAACBDACCD-1	0.6109	0.393	0.4753
FoobarAB3_BazMoo_1ADDBCADDDACBADD-1	0.0496	0.6529	0.1966
FoobarAB8_BazMoo_8DDAADADBDADBBCB-1	0.1433	0.7966	0.494
FoobarAB7_BazMoo_6ACDCCAAACAAAADC-1	0.9225	0.1571	0.7005
FoobarAB7_BazMoo_2BBDDACBADBBBCAC-1	0.8606	0.1561	0.856
FoobarAB4_BazMoo_4BADACABBDADCCAA-1	0.2972	0.7873	0.7964
FoobarAB6_BazMoo_1CDBCBCBACDDBBDD-1	0.8039	0.2042	0.3741
FoobarAB5_BazMoo_5BBBCBCBCDCBCDDD-1	0.3628	0.4478	0.2029
FoobarAB8_BazMoo_1BDDDCAAAAABDCBA-1	0.9698	0.4352	0.5107
FoobarAB6_BazMoo_3ACBCBCDADABCCCD-1	0.1898	0.8428	0.9648
FoobarAB1_BazMoo_1DBBCBACCBCBDDCA-1	0.6358	0.2526	0.4631
FoobarAB8_BazMoo_5CCDDADADCAADADC-1	0.3759	0.7841	0.337
FoobarAB7_BazMoo_7CBCBDCBBADBAADD-1	0.1232	0.9291	0.4639
FoobarAB8_BazMoo_1BDDABABAACCCCAB-1	0.6587	0.641	0.8787
FoobarAB2_BazMoo_5DABBADDACACCACA-1	0.7513	0.4649	0.3961
FoobarAB7_BazMoo_6BBADDDBCDBDCDDD-1	0.582	0.5942	0.1128
FoobarAB3_BazMoo_4BBBACDCBBBCCCAA-1	0.7716	0.9149	0.4538
FoobarAB5_BazMoo_1BDBCCCDCACCCCBB-1	0.6214	0.8656	0.0193
FoobarAB5_BazMoo_5ADACCDDDCCDBABB-1	0.8557	0.1605	0.4428
FoobarAB2_BazMoo_1ACDADBAADAACDCA-1	0.1351	0.0884	0.7525
FoobarAB3_BazMoo_4ACDDDBBBAADBDDB-1	0.7922	0.862	0.6131
FoobarAB1_BazMoo_7ACBDCDCDDDADCDC-1	0.6939	0.9026	0.1988
FoobarAB4_BazMoo_5BCACADDDCDABABB-1	0.5411	0.7937	0.3405
FoobarAB7_BazMoo_1ADBCDBBBABDDAAC-1	0.1316	0.8368	0.045
FoobarAB3_BazMoo_1BBBAADBBABDCDBD-1	0.4793	0.9533	0.7177
FoobarAB1_BazMoo_8CCBBCCDBDBCDDAB-1	0.6674	0.0706	0.8797
FoobarAB6_BazMoo_7DCDDDBDDDADCBAD-1	0.6519	0.8403	0.5683
FoobarAB1_BazMoo_7DDCDADCBAABBBAB-1	0.2583	0.9389	0.6069
FoobarAB1_BazMoo_6CDDDDCCABDDBCBD-1	0.6339	0.0582	0.6533
FoobarAB3_BazMoo_2CDACDBBDBDCADDC-1	0.6408	0.8241	0.4344
FoobarAB8_BazMoo_3DDDCDDCACDDDBCA-1	0.3723	0.957	0.6401
FoobarAB5_BazMoo_7DADCCBDAABACDBA-1	0.4376	0.7036	0.716
FoobarAB2_BazMoo_2DBDDCADBCDABADC-1	0.017	0.306	0.0394
FoobarAB3_BazMoo_4BDBBBACCADBCAAA-1	0.9168	0.4488	0.5959
FoobarAB6_BazMoo_2AAADBDBAABCCADC-1	0.9813	0.9936	0.6141
FoobarAB2_BazMoo_1BADDCDBABDCBBCD-1	0.4283	0.8156	0.8101
FoobarAB4_BazMoo_6CBCDACABDABDADB-1	0.3175	0.4968	0.6
FoobarAB7_BazMoo_1CACDABCDCDBBABA-1	0.3178	0.4604	0.0692
FoobarAB5_BazMoo_4DBACCDDDDACDAAC-1	0.3618	0.2523	0.7673
FoobarAB8_BazMoo_4CCBBCBACDBBDADD-1	0.9336	0.0449	0.0342
FoobarAB4_BazMoo_6DAABABDDCADAAAB-1	0.8815	0.8055	0.037
FoobarAB6_BazMoo_3DDCBABCBCABAAAD-1	0.5257	0.2509	0.587
FoobarAB3_BazMoo_2AACADBDADABDABC-1	0.5442	0.0835	0.0788
FoobarAB4_BazMoo_6CDDADCCACCBADDD-1	0.4779	0.0899	0.2798
FoobarAB1_BazMoo_5DDCCAADABCDBACB-1	0.6618	0.6266	0.6395
FoobarAB8_BazMoo_8DCCDBDDCBCACCAA-1	0.7618	0.8057	0.8896
FoobarAB7_BazMoo_2DAABBCABACBDDBA-1	0.9783	0.9578	0.4987
FoobarAB7_BazMoo_7CABDADCADBDADBA-1	0.2639	0.633	0.9502
FoobarAB4_BazMoo_3ABCCCDBBADCCBCD-1	0.478	0.9843	0.2779
FoobarAB7_BazMoo_8BABCBCBABDDBACA-1	0.9191	0.2069	0.9532
FoobarAB8_BazMoo_2BBBBADBACBDDBCB-1	0.8536	0.5492	0.8123
FoobarAB7_BazMoo_7ACADBBBAADAAABD-1	0.6398	0.5563	0.3306
FoobarAB3_BazMoo_5CBABBCCACBBAAAC-1	0.5645	0.9794	0.7642
FoobarAB2_BazMoo_1CCBDCABBDBBBABB-1	0.6285	0.1369	0.2801
FoobarAB8_BazMoo_3DBBDAABCDCADAAB-1	0.06	0.0015	0.4859
FoobarAB8_BazMoo_2BBAAADBCBACCBCC-1	0.1322	0.9863	0.5201
FoobarAB2_BazMoo_8DDBCADCCBBAADAA-1	0.1864	0.1635	0.4635
FoobarAB3_BazMoo_3BBBBADABBDAABAC-1	0.3277	0.9553	0.5236
FoobarAB1_BazMoo_1BCCCCADCCCCBCCD-1	0.6631	0.1376	0.575
FoobarAB4_BazMoo_7CDCBDBBABDCBDCA-1	0.5154	0.2649	0.0471
FoobarAB8_BazMoo_4BCABACBDBCDCDBD-1	0.6726	0.4135	0.4625
FoobarAB3_BazMoo_8BBBAACCDBBDCCAB-1	0.318	0.3289	0.5313
FoobarAB4_BazMoo_5BCBADDCDDCAADDD-1	0.234	0.1992	0.3995
FoobarAB7_BazMoo_7DBCCBBCCCCDAADA-1	0.7072	0.1876	0.6194
FoobarAB1_BazMoo_5CDDCBABCABBDCAD-1	0.2861	0.2279	0.4575
FoobarAB8_BazMoo_3DDBCBBBCAABABAD-1	0.2035	0.191	0.5809
FoobarAB5_BazMoo_7BBDABDBCCCBBBBB-1	0.0746	0.4777	0.3163
FoobarAB6_BazMoo_6CBAABABDDABCDDD-1	0.3911	0.5954	0.2046
FoobarAB5_BazMoo_3DCDADDDBCDBBABB-1	0.8123	0.6129	0.4515
FoobarAB2_BazMoo_4ACCCBDAABBCDDBB-1	0.6492	0.5088	0.1484
FoobarAB3_BazMoo_7ACBBACCDCDACDBA-1	0.5982	0.8888	0.8249
FoobarAB3_BazMoo_2BBCADADAADDDACD-1	0.747	0.2808	0.1832
FoobarAB3_BazMoo_1AABDCACDADBACCA-1	0.9731	0.1507	0.6259
FoobarAB5_BazMoo_6BABBABDBBCADCBA-1	0.2458	0.7464	0.7092
FoobarAB7_BazMoo_4CBBCDDCBCBADBAB-1	0.6634	0.6223	0.8504
FoobarAB5_BazMoo_5BCDCABDDCCCDDAB-1	0.855	0.7651	0.2185
FoobarAB6_BazMoo_3DCCDCCAACBABADD-1	0.5672	0.1261	0.0505
FoobarAB4_BazMoo_6CCDAABBBDAADCDA-1	0.8942	0.3047	0.0267
FoobarAB7_BazMoo_1CABCCADDDDDCBCA-1	0.1865	0.5881	0.8212
FoobarAB4_BazMoo_7DDBDBACDACACACC-1	0.5433	0.0477	0.4373
FoobarAB1_BazMoo_3BDADCCABCCBBADC-1	0.2465	0.5914	0.5982
FoobarAB6_BazMoo_5DBADBBACCDBAAAC-1	0.4043	0.4431	0.0357
FoobarAB7_BazMoo_1CBCBBABBAAABDCB-1	0.5419	0.4292	0.9512
FoobarAB3_BazMoo_2BACBDBCBCABBCCC-1	0.2671	0.3639	0.1079
FoobarAB5_BazMoo_5BBCCCBCABBDBBCB-1	0.9958	0.5453	0.3136
FoobarAB6_BazMoo_2DCDCCABBBCDBBBB-1	0.5746	0.4027	0.7652
FoobarAB6_BazMoo_8AADACBBCCDCBBAB-1	0.4198	0.1134	0.5933
FoobarAB8_BazMoo_7DDDCDBDCACDDDAD-1	0.775	0.3723	0.4643
FoobarAB3_BazMoo_5AACAACDDCABBADC-1	0.8375	0.4382	0.3319
FoobarAB5_BazMoo_7DDCBBADBDBDBDDB-1	0.0179	0.7492	0.5862
FoobarAB2_BazMoo_5BDDBABACBBADBAC-1	0.6492	0.8567	0.0644
FoobarAB3_BazMoo_4DBBBDCDDBCBDCCD-1	0.1198	0.5504	0.0948
FoobarAB4_BazMoo_1BBCCCBDADDBBBCD-1	0.5657	0.652	0.1584
FoobarAB6_BazMoo_8ABCCCBDABABBACD-1	0.3055	0.1529	0.3631
FoobarAB7_BazMoo_7AAAADCAACACDCCA-1	0.2812	0.1517	0.3602
FoobarAB5_BazMoo_2DAABBCDACDDBDCC-1	0.4919	0.6465	0.3498
FoobarAB7_BazMoo_3BBABDCAADDADACA-1	0.2814	0.7432	0.1477
FoobarAB5_BazMoo_8DCBCCDDAACCCCAA-1	0.2615	0.6371	0.0173
FoobarAB2_BazMoo_3BADCBACDDAADCCB-1	0.2635	0.2305	0.9402
FoobarAB4_BazMoo_8DCBBABDBDADCADB-1	0.2552	0.3539	0.2613
FoobarAB1_BazMoo_2CDDCBAACBCBCBBD-1	0.9915	0.6178	0.4526
FoobarAB1_BazMoo_8DCDCDDCACCBBADD-1	0.6863	0.59	0.5266
FoobarAB3_BazMoo_2CDBACBDBBBBCACA-1	0.0453	0.424	0.1716
FoobarAB3_BazMoo_6DADAABACCCCCCBB-1	0.4761	0.5198	0.9978
FoobarAB4_BazMoo_4BCCDCBCCADDCDCA-1	0.2401	0.9304	0.5904
FoobarAB2_BazMoo_1ACDCADCCADACDBD-1	0.2213	0.0847	0.6593
FoobarAB6_BazMoo_7BDCACAAADCBAADD-1	0.1444	0.9016	0.5385
FoobarAB2_BazMoo_2ADDCACCDCBDBDBC-1	0.1551	0.2122	0.835
FoobarAB3_BazMoo_1CDADAAACBCBCBCD-1	0.1715	0.2991	0.8709
FoobarAB3_BazMoo_5BDACBBBADBBADCC-1	0.1032	0.1124	0.3797
FoobarAB7_BazMoo_5DCADBADBCABAAAA-1	0.5235	0.5123	0.6286
FoobarAB1_BazMoo_8DABDBCCACDDABAB-1	0.6513	0.2509	0.7044
FoobarAB2_BazMoo_7DCCBDABCBABBACA-1	0.3499	0.1191	0.2003
FoobarAB1_BazMoo_6BDDADDDAABAABBB-1	0.5355	0.1957	0.3165
FoobarAB2_BazMoo_2CDACAADBDCBDDDA-1	0.1921	0.5493	0.493
FoobarAB8_BazMoo_3BBADBCCAACDDDDC-1	0.4192	0.1049	0.0463
FoobarAB8_BazMoo_7BACDBDDCBDCBDAC-1	0.5669	0.7427	0.0419
FoobarAB6_BazMoo_4DBCDACDBCBBCABB-1	0.9115	0.8543	0.3628
FoobarAB3_BazMoo_2CDBAAABACDBDBCA-1	0.4297	0.856	0.9024
FoobarAB8_BazMoo_2DBDDBDABACBDAAD-1	0.3032	0.2045	0.5725
FoobarAB6_BazMoo_6ABBABADBBBAACBB-1	0.6359	0.7582	0.021
FoobarAB3_BazMoo_4CCCDDCBDBDCCBBC-1	0.5665	0.8378	0.4001
FoobarAB3_BazMoo_1DBCABDABCACDBAA-1	0.8484	0.258	0.8966
FoobarAB5_BazMoo_3BBADBABADBAADCB-1	0.3456	0.3455	0.4564
FoobarAB8_BazMoo_5ABDCCBADCCCCBDC-1	0.5937	0.3099	0.4362
FoobarAB6_BazMoo_5ABBDCADDCCCCAAB-1	0.3993	0.7351	0.242
FoobarAB6_BazMoo_6ADBAABDDDBCABBB-1	0.6482	0.7584	0.6217
FoobarAB6_BazMoo_3AADDADDCAACADBA-1	0.1226	0.0071	0.2293
FoobarAB2_BazMoo_2BDACACCABDDBCCA-1	0.1114	0.2973	0.0857
FoobarAB6_BazMoo_1BBABBCBCBCDBDAB-1	0.7525	0.7276	0.8259
FoobarAB2_BazMoo_8CDDDDDAABDDCDBD-1	0.572	0.7581	0.0233
FoobarAB3_BazMoo_7BCABAABDCABAADD-1	0.3264	0.7179	0.9398
FoobarAB7_BazMoo_7BBBCDDDBACCABDA-1	0.0728	0.5012	0.2975
FoobarAB8_BazMoo_6BAACDAAADADCCBC-1	0.0971	0.1267	0.1336
FoobarAB7_BazMoo_8ACBADDDAACDAADC-1	0.7773	0.3851	0.2788
FoobarAB8_BazMoo_4ACDBCCDCBAACDAD-1	0.2175	0.4544	0.4814
FoobarAB1_BazMoo_6BDDBCCADCDDADBB-1	0.9873	0.7	0.1877
FoobarAB6_BazMoo_1CBDDACBBCADBCCB-1	0.6036	0.9979	0.2062
FoobarAB3_BazMoo_1AABABBCBCCCCAAC-1	0.6755	0.1424	0.9803
FoobarAB5_BazMoo_7ADCABDBBDCBCDDB-1	0.9703	0.8248	0.7337
FoobarAB4_BazMoo_2DBBDABCBDBAAADB-1	0.3966	0.74	0.9365
FoobarAB6_BazMoo_2BCAABDDACAACACB-1	0.1417	0.3342	0.1637
FoobarAB1_BazMoo_3CACBDCAABAAAACD-1	0.2511	0.6228	0.8983
FoobarAB8_BazMoo_3BBDABDDBBACBACC-1	0.7609	0.3387	0.6077
FoobarAB5_BazMoo_2DCBAADBCDADABCB-1	0.5	0.9375	0.018
FoobarAB1_BazMoo_4ADDBACBDCDDBAAB-1	0.7891	0.3491	0.1239
FoobarAB1_BazMoo_5BDDBDBCADCAABCB-1	0.2988	0.0205	0.246
