NAME	CLUSTER	SUBCLUSTER
FoobarAB5_BazMoo_8CABCABDBDCBDBBA-1	P	PPP
FoobarAB1_BazMoo_7AABBBCBBADDCACB-1	P	PPP
FoobarAB2_BazMoo_3ADCCCDDADCBCAAA-1	P	PPP
FoobarAB2_BazMoo_1ABCBBCABCABBCAD-1	P	PPP
FoobarAB5_BazMoo_7BCBBCBBDCAAABBB-1	P	PPP
FoobarAB5_BazMoo_1ADDDCDDCDCACCDD-1	P	PPP
FoobarAB3_BazMoo_4DDBCDACADDDBADA-1	P	PPP
FoobarAB6_BazMoo_3BCDDDADDBAABBAA-1	P	PPP
FoobarAB2_BazMoo_7BBDDADAAABBDDDB-1	P	PPP
FoobarAB2_BazMoo_2DBBACBCAAACAABD-1	P	PPP
FoobarAB7_BazMoo_3DADCDCADDABDACD-1	P	PPP
FoobarAB2_BazMoo_6BABDCBAAAAACDAD-1	P	PPP
FoobarAB2_BazMoo_3ACAADDADBABBDBC-1	P	PPP
FoobarAB8_BazMoo_6CBCAABACBBDDBBC-1	P	PPP
FoobarAB5_BazMoo_1ABCADBADCDBDACC-1	P	PPP
FoobarAB5_BazMoo_3CCCDADCCDBCAADD-1	P	PPP
FoobarAB1_BazMoo_8BDDCCADBBADBABD-1	P	PPP
FoobarAB4_BazMoo_2CCBCDDCCCBCACBA-1	P	PPP
FoobarAB5_BazMoo_1DBDBBCDDBDDCBBC-1	P	PPP
FoobarAB4_BazMoo_8CCDCDACDBACDBAA-1	P	PPP
FoobarAB7_BazMoo_4BACACCDCBADBACD-1	P	PPP
FoobarAB1_BazMoo_5ADACBDDDCCCCDCA-1	P	PPP
FoobarAB5_BazMoo_4CAABBBBCBDBACAA-1	P	PPP
FoobarAB2_BazMoo_7DADCCDCDDADBCAB-1	P	PPP
FoobarAB8_BazMoo_4DADCDCACABACDBC-1	P	PPP
FoobarAB2_BazMoo_2ABBACDDBADBCDDA-1	P	PPP
FoobarAB4_BazMoo_2CAAACDCCDADCCBD-1	P	PPP
FoobarAB2_BazMoo_4ADDCAADAADDDBDB-1	P	PPP
FoobarAB8_BazMoo_3DCBADDCCCCADBCC-1	P	PPP
FoobarAB7_BazMoo_8BCDCDDDAADBACAC-1	P	PPP
FoobarAB1_BazMoo_7ADADDBBDDBDDBDB-1	P	PPP
FoobarAB8_BazMoo_8DAADDDCCBCBBADC-1	P	PPP
FoobarAB8_BazMoo_2BCBCABAAADBDBDA-1	P	PPP
FoobarAB2_BazMoo_8CCADBCBADBCDCCD-1	P	PPP
FoobarAB6_BazMoo_4CCACCBCADCBCCCB-1	P	PPP
FoobarAB5_BazMoo_8ACBDDDCADDCDDDA-1	P	PPP
FoobarAB2_BazMoo_2ACCCBCBAABCDDAD-1	P	PPP
FoobarAB2_BazMoo_1CACDCCCBADBABCB-1	P	PPP
FoobarAB3_BazMoo_8BDDAAADACBCCCCB-1	P	PPP
FoobarAB3_BazMoo_6CDBCCBBBBCAACCA-1	P	PPP
FoobarAB1_BazMoo_5DBBCDBBADBCCDDC-1	P	PPP
FoobarAB6_BazMoo_7CBDACABCDBCBBAC-1	P	PPP
FoobarAB2_BazMoo_6CDABDBDADADCADA-1	P	PPP
FoobarAB2_BazMoo_7CAAACAADCCAADDB-1	P	PPP
FoobarAB5_BazMoo_8DCBADDBDCACACBC-1	P	PPP
FoobarAB2_BazMoo_3CDDCDACCCADABBA-1	P	PPP
FoobarAB8_BazMoo_3CBBAAACCDDBCBAC-1	P	PPP
FoobarAB6_BazMoo_6DCBABBBAACAACCA-1	P	PPP
FoobarAB7_BazMoo_8CDCBACDCCACDCBD-1	P	PPP
FoobarAB7_BazMoo_7BCCAACCADADADDA-1	P	PPP
FoobarAB1_BazMoo_5DDABDADBAACDBBD-1	P	PPP
FoobarAB8_BazMoo_3ADCADCBACDBDDBC-1	P	PPP
FoobarAB8_BazMoo_7CADBDBACCDDCDDA-1	P	PPP
FoobarAB7_BazMoo_4DCCBBADAABACBCD-1	P	PPP
FoobarAB5_BazMoo_8CDDABDCDBCBBBAA-1	P	PPP
FoobarAB6_BazMoo_7BADBBDCCDCCBBDA-1	P	PPP
FoobarAB2_BazMoo_6CABCCCADABBDCBD-1	P	PPP
FoobarAB4_BazMoo_2BAABBAAACCACDAC-1	P	PPP
FoobarAB6_BazMoo_4DCDDACCCCDABADC-1	P	PPP
FoobarAB6_BazMoo_5CBCCBACBCAADDDB-1	P	PPP
FoobarAB2_BazMoo_2ACABBCACAAACACD-1	P	PPP
FoobarAB8_BazMoo_5CCCAABCCADDAAAB-1	P	PPP
FoobarAB2_BazMoo_7BCDADBDCBCBDDAA-1	P	PPP
FoobarAB1_BazMoo_1DDBAABCCCBADCBD-1	P	PPP
FoobarAB8_BazMoo_8ABABBDDBCCACCBB-1	P	PPP
FoobarAB4_BazMoo_1DABBCBBBADCBBCA-1	P	PPP
FoobarAB2_BazMoo_4CDBBCBCDDDCABCA-1	P	PPP
FoobarAB2_BazMoo_6CBDACBABACBCAAC-1	P	PPP
FoobarAB4_BazMoo_4BADAAADABBACCDB-1	P	PPP
FoobarAB1_BazMoo_4CCCCDBACDDCDDDA-1	P	PPP
FoobarAB3_BazMoo_8DBDBCAABBABCBCB-1	P	PPP
FoobarAB3_BazMoo_2DABCDBDADBAABBD-1	P	PPP
FoobarAB3_BazMoo_6CCCCAABBAADABCC-1	P	PPP
FoobarAB2_BazMoo_2AABDBBCAAAACDAB-1	P	PPP
FoobarAB5_BazMoo_5DDCABBDCDAACCDB-1	P	PPP
FoobarAB3_BazMoo_7ADDABDBDBCBBBAB-1	P	PPP
FoobarAB8_BazMoo_3CACACBACCDABCBC-1	P	PPP
FoobarAB3_BazMoo_7ADCDDABCAADCDCD-1	P	PPP
FoobarAB4_BazMoo_7DABCAABBDCDCAAC-1	P	PPP
FoobarAB4_BazMoo_8CADBDABDADBDAAB-1	P	PPP
FoobarAB7_BazMoo_3DDDDBCABBAABBAC-1	P	PPP
FoobarAB8_BazMoo_1CCACDABACDABCDC-1	P	PPP
FoobarAB7_BazMoo_6DCBDADADCDCDDBC-1	P	PPP
FoobarAB1_BazMoo_4ABBABADBCAAABAB-1	P	PPP
FoobarAB6_BazMoo_3DBADDCCABDDCDAA-1	P	PPP
FoobarAB6_BazMoo_3DDDCDDABBDBCBCC-1	P	PPP
FoobarAB5_BazMoo_8AACDDBBDBAADBAC-1	P	PPP
FoobarAB5_BazMoo_8ADCADCDCDDAABDB-1	P	PPP
FoobarAB4_BazMoo_5CBBABBAACBDACCD-1	P	PPP
FoobarAB3_BazMoo_1ADDBCADDDACBADD-1	P	PPP
FoobarAB8_BazMoo_8DDAADADBDADBBCB-1	P	PPP
FoobarAB7_BazMoo_6ACDCCAAACAAAADC-1	P	PPP
FoobarAB7_BazMoo_2BBDDACBADBBBCAC-1	P	PPP
FoobarAB4_BazMoo_4BADACABBDADCCAA-1	P	PPP
FoobarAB6_BazMoo_1CDBCBCBACDDBBDD-1	P	PPP
FoobarAB5_BazMoo_5BBBCBCBCDCBCDDD-1	P	PPP
FoobarAB8_BazMoo_1BDDDCAAAAABDCBA-1	P	PPP
FoobarAB6_BazMoo_3ACBCBCDADABCCCD-1	P	PPP
FoobarAB1_BazMoo_1DBBCBACCBCBDDCA-1	P	PPP
FoobarAB8_BazMoo_5CCDDADADCAADADC-1	P	PPP
FoobarAB7_BazMoo_7CBCBDCBBADBAADD-1	P	PPP
FoobarAB8_BazMoo_1BDDABABAACCCCAB-1	P	PPP
FoobarAB2_BazMoo_5DABBADDACACCACA-1	P	PPP
FoobarAB7_BazMoo_6BBADDDBCDBDCDDD-1	P	PPP
FoobarAB3_BazMoo_4BBBACDCBBBCCCAA-1	P	PPP
FoobarAB5_BazMoo_1BDBCCCDCACCCCBB-1	P	PPP
FoobarAB5_BazMoo_5ADACCDDDCCDBABB-1	P	PPP
FoobarAB2_BazMoo_1ACDADBAADAACDCA-1	P	PPP
FoobarAB3_BazMoo_4ACDDDBBBAADBDDB-1	P	PPP
FoobarAB1_BazMoo_7ACBDCDCDDDADCDC-1	P	PPP
FoobarAB4_BazMoo_5BCACADDDCDABABB-1	P	PPP
FoobarAB7_BazMoo_1ADBCDBBBABDDAAC-1	P	PPP
FoobarAB3_BazMoo_1BBBAADBBABDCDBD-1	P	PPP
FoobarAB1_BazMoo_8CCBBCCDBDBCDDAB-1	P	PPP
FoobarAB6_BazMoo_7DCDDDBDDDADCBAD-1	P	PPP
FoobarAB1_BazMoo_7DDCDADCBAABBBAB-1	P	PPP
FoobarAB1_BazMoo_6CDDDDCCABDDBCBD-1	P	PPP
FoobarAB3_BazMoo_2CDACDBBDBDCADDC-1	P	PPP
FoobarAB8_BazMoo_3DDDCDDCACDDDBCA-1	P	PPP
FoobarAB5_BazMoo_7DADCCBDAABACDBA-1	P	PPP
FoobarAB2_BazMoo_2DBDDCADBCDABADC-1	P	PPP
FoobarAB3_BazMoo_4BDBBBACCADBCAAA-1	P	PPP
FoobarAB6_BazMoo_2AAADBDBAABCCADC-1	P	PPP
FoobarAB2_BazMoo_1BADDCDBABDCBBCD-1	P	PPP
FoobarAB4_BazMoo_6CBCDACABDABDADB-1	P	PPP
FoobarAB7_BazMoo_1CACDABCDCDBBABA-1	P	PPP
FoobarAB5_BazMoo_4DBACCDDDDACDAAC-1	P	PPP
FoobarAB8_BazMoo_4CCBBCBACDBBDADD-1	P	PPP
FoobarAB4_BazMoo_6DAABABDDCADAAAB-1	P	PPP
FoobarAB6_BazMoo_3DDCBABCBCABAAAD-1	P	PPP
FoobarAB3_BazMoo_2AACADBDADABDABC-1	P	PPP
FoobarAB4_BazMoo_6CDDADCCACCBADDD-1	P	PPP
FoobarAB1_BazMoo_5DDCCAADABCDBACB-1	P	PPP
FoobarAB8_BazMoo_8DCCDBDDCBCACCAA-1	P	PPP
FoobarAB7_BazMoo_2DAABBCABACBDDBA-1	P	PPP
FoobarAB7_BazMoo_7CABDADCADBDADBA-1	P	PPP
FoobarAB4_BazMoo_3ABCCCDBBADCCBCD-1	P	PPP
FoobarAB7_BazMoo_8BABCBCBABDDBACA-1	P	PPP
FoobarAB8_BazMoo_2BBBBADBACBDDBCB-1	P	PPP
FoobarAB7_BazMoo_7ACADBBBAADAAABD-1	P	PPP
FoobarAB3_BazMoo_5CBABBCCACBBAAAC-1	P	PPP
FoobarAB2_BazMoo_1CCBDCABBDBBBABB-1	P	PPP
FoobarAB8_BazMoo_3DBBDAABCDCADAAB-1	P	PPP
FoobarAB8_BazMoo_2BBAAADBCBACCBCC-1	P	PPP
FoobarAB2_BazMoo_8DDBCADCCBBAADAA-1	P	PPP
FoobarAB3_BazMoo_3BBBBADABBDAABAC-1	P	PPP
FoobarAB1_BazMoo_1BCCCCADCCCCBCCD-1	P	PPP
FoobarAB4_BazMoo_7CDCBDBBABDCBDCA-1	P	PPP
FoobarAB8_BazMoo_4BCABACBDBCDCDBD-1	P	PPP
FoobarAB3_BazMoo_8BBBAACCDBBDCCAB-1	P	PPP
FoobarAB4_BazMoo_5BCBADDCDDCAADDD-1	P	PPP
FoobarAB7_BazMoo_7DBCCBBCCCCDAADA-1	P	PPP
FoobarAB1_BazMoo_5CDDCBABCABBDCAD-1	P	PPP
FoobarAB8_BazMoo_3DDBCBBBCAABABAD-1	P	PPP
FoobarAB5_BazMoo_7BBDABDBCCCBBBBB-1	P	PPP
FoobarAB6_BazMoo_6CBAABABDDABCDDD-1	P	PPP
FoobarAB5_BazMoo_3DCDADDDBCDBBABB-1	P	PPP
FoobarAB2_BazMoo_4ACCCBDAABBCDDBB-1	P	PPP
FoobarAB3_BazMoo_7ACBBACCDCDACDBA-1	P	PPP
FoobarAB3_BazMoo_2BBCADADAADDDACD-1	P	PPP
FoobarAB3_BazMoo_1AABDCACDADBACCA-1	P	PPP
FoobarAB5_BazMoo_6BABBABDBBCADCBA-1	P	PPP
FoobarAB7_BazMoo_4CBBCDDCBCBADBAB-1	P	PPP
FoobarAB5_BazMoo_5BCDCABDDCCCDDAB-1	P	PPP
FoobarAB6_BazMoo_3DCCDCCAACBABADD-1	P	PPP
FoobarAB4_BazMoo_6CCDAABBBDAADCDA-1	P	PPP
FoobarAB7_BazMoo_1CABCCADDDDDCBCA-1	P	PPP
FoobarAB4_BazMoo_7DDBDBACDACACACC-1	P	PPP
FoobarAB1_BazMoo_3BDADCCABCCBBADC-1	P	PPP
FoobarAB6_BazMoo_5DBADBBACCDBAAAC-1	P	PPP
FoobarAB7_BazMoo_1CBCBBABBAAABDCB-1	P	PPP
FoobarAB3_BazMoo_2BACBDBCBCABBCCC-1	P	PPP
FoobarAB5_BazMoo_5BBCCCBCABBDBBCB-1	P	PPP
FoobarAB6_BazMoo_2DCDCCABBBCDBBBB-1	P	PPP
FoobarAB6_BazMoo_8AADACBBCCDCBBAB-1	P	PPP
FoobarAB8_BazMoo_7DDDCDBDCACDDDAD-1	P	PPP
FoobarAB3_BazMoo_5AACAACDDCABBADC-1	P	PPP
FoobarAB5_BazMoo_7DDCBBADBDBDBDDB-1	P	PPP
FoobarAB2_BazMoo_5BDDBABACBBADBAC-1	P	PPP
FoobarAB3_BazMoo_4DBBBDCDDBCBDCCD-1	P	PPP
FoobarAB4_BazMoo_1BBCCCBDADDBBBCD-1	P	PPP
FoobarAB6_BazMoo_8ABCCCBDABABBACD-1	P	PPP
FoobarAB7_BazMoo_7AAAADCAACACDCCA-1	P	PPP
FoobarAB5_BazMoo_2DAABBCDACDDBDCC-1	P	PPP
FoobarAB7_BazMoo_3BBABDCAADDADACA-1	P	PPP
FoobarAB5_BazMoo_8DCBCCDDAACCCCAA-1	P	PPP
FoobarAB2_BazMoo_3BADCBACDDAADCCB-1	P	PPP
FoobarAB4_BazMoo_8DCBBABDBDADCADB-1	P	PPP
FoobarAB1_BazMoo_2CDDCBAACBCBCBBD-1	P	PPP
FoobarAB1_BazMoo_8DCDCDDCACCBBADD-1	P	PPP
FoobarAB3_BazMoo_2CDBACBDBBBBCACA-1	P	PPP
FoobarAB3_BazMoo_6DADAABACCCCCCBB-1	P	PPP
FoobarAB4_BazMoo_4BCCDCBCCADDCDCA-1	P	PPP
FoobarAB2_BazMoo_1ACDCADCCADACDBD-1	P	PPP
FoobarAB6_BazMoo_7BDCACAAADCBAADD-1	P	PPP
FoobarAB2_BazMoo_2ADDCACCDCBDBDBC-1	P	PPP
FoobarAB3_BazMoo_1CDADAAACBCBCBCD-1	P	PPP
FoobarAB3_BazMoo_5BDACBBBADBBADCC-1	P	PPP
FoobarAB7_BazMoo_5DCADBADBCABAAAA-1	P	PPP
FoobarAB1_BazMoo_8DABDBCCACDDABAB-1	P	PPP
FoobarAB2_BazMoo_7DCCBDABCBABBACA-1	P	PPP
FoobarAB1_BazMoo_6BDDADDDAABAABBB-1	P	PPP
FoobarAB2_BazMoo_2CDACAADBDCBDDDA-1	P	PPP
FoobarAB8_BazMoo_3BBADBCCAACDDDDC-1	P	PPP
FoobarAB8_BazMoo_7BACDBDDCBDCBDAC-1	P	PPP
FoobarAB6_BazMoo_4DBCDACDBCBBCABB-1	P	PPP
FoobarAB3_BazMoo_2CDBAAABACDBDBCA-1	P	PPP
FoobarAB8_BazMoo_2DBDDBDABACBDAAD-1	P	PPP
FoobarAB6_BazMoo_6ABBABADBBBAACBB-1	P	PPP
FoobarAB3_BazMoo_4CCCDDCBDBDCCBBC-1	P	PPP
FoobarAB3_BazMoo_1DBCABDABCACDBAA-1	P	PPP
FoobarAB5_BazMoo_3BBADBABADBAADCB-1	P	PPP
FoobarAB8_BazMoo_5ABDCCBADCCCCBDC-1	P	PPP
FoobarAB6_BazMoo_5ABBDCADDCCCCAAB-1	P	PPP
FoobarAB6_BazMoo_6ADBAABDDDBCABBB-1	P	PPP
FoobarAB6_BazMoo_3AADDADDCAACADBA-1	P	PPP
FoobarAB2_BazMoo_2BDACACCABDDBCCA-1	P	PPP
FoobarAB6_BazMoo_1BBABBCBCBCDBDAB-1	P	PPP
FoobarAB2_BazMoo_8CDDDDDAABDDCDBD-1	P	PPP
FoobarAB3_BazMoo_7BCABAABDCABAADD-1	P	PPP
FoobarAB7_BazMoo_7BBBCDDDBACCABDA-1	P	PPP
FoobarAB8_BazMoo_6BAACDAAADADCCBC-1	P	PPP
FoobarAB7_BazMoo_8ACBADDDAACDAADC-1	P	PPP
FoobarAB8_BazMoo_4ACDBCCDCBAACDAD-1	P	PPP
FoobarAB1_BazMoo_6BDDBCCADCDDADBB-1	P	PPP
FoobarAB6_BazMoo_1CBDDACBBCADBCCB-1	P	PPP
FoobarAB3_BazMoo_1AABABBCBCCCCAAC-1	P	PPP
FoobarAB5_BazMoo_7ADCABDBBDCBCDDB-1	P	PPP
FoobarAB4_BazMoo_2DBBDABCBDBAAADB-1	P	PPP
FoobarAB6_BazMoo_2BCAABDDACAACACB-1	P	PPP
FoobarAB1_BazMoo_3CACBDCAABAAAACD-1	P	PPP
FoobarAB8_BazMoo_3BBDABDDBBACBACC-1	P	PPP
FoobarAB5_BazMoo_2DCBAADBCDADABCB-1	P	PPP
FoobarAB1_BazMoo_4ADDBACBDCDDBAAB-1	P	PPP
FoobarAB1_BazMoo_5BDDBDBCADCAABCB-1	P	PPP
FoobarAB6_BazMoo_7BBACBAADBCACDAB-1	P	PPP
FoobarAB7_BazMoo_3CCCABBBDBABDBBB-1	P	PPP
FoobarAB2_BazMoo_3CDBDBBDAABACDDC-1	P	PPP
FoobarAB4_BazMoo_6DACCDACBDAADCDA-1	P	PPP
FoobarAB4_BazMoo_6BCBACDDABCADBAB-1	P	PPP
FoobarAB7_BazMoo_6DCADADCACBBAABA-1	P	PPP
FoobarAB1_BazMoo_7DDABCDBCDDCDBAD-1	P	PPP
FoobarAB8_BazMoo_4DBDCAABDCDCDBDD-1	P	PPP
FoobarAB5_BazMoo_3CBCCDBDDCADAACD-1	P	PPP
FoobarAB5_BazMoo_7BDBCDABCDDDBBAD-1	P	PPP
FoobarAB2_BazMoo_2AADBDDCCABDCDAA-1	P	PPP
FoobarAB6_BazMoo_5CBBDBADADDADABA-1	P	PPP
FoobarAB8_BazMoo_5BBCCDDDACAAAAAC-1	P	PPP
FoobarAB7_BazMoo_4DCBCBBBCABDDABB-1	P	PPP
FoobarAB8_BazMoo_1CDAADDDACCABABA-1	P	PPP
FoobarAB8_BazMoo_7ADDBCBCCBADACBC-1	P	PPP
FoobarAB6_BazMoo_6BBCBDDDCADCBBAB-1	P	PPP
FoobarAB3_BazMoo_5BBAACDDAADAACDC-1	P	PPP
FoobarAB7_BazMoo_6CCBCDCACABABAAC-1	P	PPP
FoobarAB8_BazMoo_8BCCDBAADCABBDCA-1	P	PPP
FoobarAB4_BazMoo_3CDCAAABBBCADADC-1	P	PPP
FoobarAB3_BazMoo_8DACDBADBBDCBAAC-1	P	PPP
FoobarAB6_BazMoo_4CCAADABADDBBCAB-1	P	PPP
FoobarAB1_BazMoo_2CCCAACADBBCDCAB-1	P	PPP
FoobarAB7_BazMoo_5DCDBAADDDBABCBC-1	P	PPP
FoobarAB3_BazMoo_6BBADBBAABDACDCB-1	P	PPP
FoobarAB7_BazMoo_1BCBCCBBCAABCBDD-1	P	PPN
FoobarAB1_BazMoo_8DABDBCDDBBDDDDD-1	P	PPN
FoobarAB4_BazMoo_5DBAACDDCDCADDDC-1	P	PPN
FoobarAB6_BazMoo_8AAACAACABABACDB-1	P	PPN
FoobarAB3_BazMoo_8CACDACCADCABCBC-1	P	PPN
FoobarAB1_BazMoo_2BBBCBACBBAAACBB-1	P	PPN
FoobarAB3_BazMoo_6DBCACDBCBBDCADD-1	P	PPN
FoobarAB2_BazMoo_8ABDACCAACDAABCA-1	P	PPN
FoobarAB6_BazMoo_2BBCDADBCCCCADAA-1	P	PPN
FoobarAB6_BazMoo_5BACDDDBBDAABABA-1	P	PPN
FoobarAB1_BazMoo_8CBAACDCCBCCCABC-1	P	PPN
FoobarAB1_BazMoo_4BADCABCCDABDBAB-1	P	PPN
FoobarAB1_BazMoo_7DBDBDDDACBDBADB-1	P	PPN
FoobarAB1_BazMoo_8DBCCDCBADBBDCDD-1	P	PPN
FoobarAB8_BazMoo_7CCBCBCDCDDBDDDC-1	P	PPN
FoobarAB5_BazMoo_6BABBCCBCADDBCBD-1	P	PPN
FoobarAB4_BazMoo_5CDACCBBCCABBCCC-1	P	PPN
FoobarAB3_BazMoo_4ACADCDADBACBCAB-1	P	PPN
FoobarAB1_BazMoo_5DDBDBDCBBCADAAB-1	P	PPN
FoobarAB6_BazMoo_4BDABADABACBCACA-1	P	PPN
FoobarAB5_BazMoo_2DBAACADBABCAACC-1	P	PPN
FoobarAB1_BazMoo_7DDDCDBDBAABDDDC-1	P	PPN
FoobarAB4_BazMoo_7CCDCACCDCBDDABA-1	P	PPN
FoobarAB1_BazMoo_5BCDABADBCABABBC-1	P	PPN
FoobarAB6_BazMoo_5ABABCCCCDCBCDDA-1	P	PPN
FoobarAB6_BazMoo_4CABCCBDAACADADB-1	P	PPN
FoobarAB7_BazMoo_1DAADDCCDDDDBDDA-1	P	PPN
FoobarAB1_BazMoo_6CBDDBAABBDCCBDA-1	P	PPN
FoobarAB8_BazMoo_6CDADBADBBCCCCBB-1	P	PPN
FoobarAB4_BazMoo_2DADBCCBDCDCCBDD-1	P	PPN
FoobarAB7_BazMoo_2DBAABCACCDCCBCD-1	P	PPN
FoobarAB5_BazMoo_2BDDDCDBDDCADDAD-1	P	PPN
FoobarAB3_BazMoo_7DCBBACBBCDCBCBD-1	P	PPN
FoobarAB8_BazMoo_8BCBCCBABBDBBBBD-1	P	PPN
FoobarAB4_BazMoo_7BBDBBACBDBCDCBC-1	P	PPN
FoobarAB4_BazMoo_4ABDDDCBBDBCCABA-1	P	PPN
FoobarAB8_BazMoo_1DDCCCCACDABABCC-1	P	PPN
FoobarAB6_BazMoo_1DBACDDABCBDBCCC-1	P	PPN
FoobarAB5_BazMoo_3DBBACCDBDBCBBAD-1	P	PPN
FoobarAB6_BazMoo_4DACCBBADCCBCACA-1	P	PPN
FoobarAB3_BazMoo_5DCCDCBBACAABBCB-1	P	PPN
FoobarAB8_BazMoo_5ADABDACCABDACAA-1	P	PPN
FoobarAB1_BazMoo_5AAABBBBBBBCBBCA-1	P	PPN
FoobarAB1_BazMoo_2BCBCBCDAADCBCAB-1	P	PPN
FoobarAB6_BazMoo_8ACDCCDCCBADADDD-1	P	PPN
FoobarAB3_BazMoo_6CDCAADCBABDCCBA-1	P	PPN
FoobarAB4_BazMoo_1BCACCCBACCADCBD-1	P	PPN
FoobarAB3_BazMoo_2CDDBDACCDAADBAA-1	P	PPN
FoobarAB4_BazMoo_3CCBADDADDACCDDA-1	P	PPN
FoobarAB8_BazMoo_7ABDCACBBCCBAAAA-1	P	PPN
FoobarAB3_BazMoo_2BDACDCADDADCDDB-1	P	PPN
FoobarAB7_BazMoo_6BCCBCCBADBACBAC-1	P	PPN
FoobarAB2_BazMoo_3AADDABBDCACAACC-1	P	PPN
FoobarAB7_BazMoo_1DABCADBCACDAACA-1	P	PPN
FoobarAB3_BazMoo_2CBCCDABBBDDABBC-1	P	PPN
FoobarAB3_BazMoo_5DCCCCBCAACBCDDC-1	P	PPN
FoobarAB5_BazMoo_6DBBACAACACAACBD-1	P	PPN
FoobarAB5_BazMoo_3CCCDDDADBDDAAAC-1	P	PPN
FoobarAB6_BazMoo_8ADDBCDABCCABDBC-1	P	PPN
FoobarAB6_BazMoo_5DCCADADDABBBBDD-1	P	PPN
FoobarAB7_BazMoo_1BDCCDCDABCDBDBC-1	P	PPN
FoobarAB3_BazMoo_2CBADADACACCDABD-1	P	PPN
FoobarAB3_BazMoo_5ABAACDBDBADCADD-1	P	PPN
FoobarAB6_BazMoo_4BBBBAADCDBDACCB-1	P	PPN
FoobarAB7_BazMoo_4CCCACCBCDDABBDD-1	P	PPN
FoobarAB4_BazMoo_1DDDDCADBBBCDADA-1	P	PPN
FoobarAB3_BazMoo_4ABCABADABCACBAA-1	P	PPN
FoobarAB2_BazMoo_1AADACACABACCCAB-1	P	PPN
FoobarAB2_BazMoo_3DDDBCBBCDBABBDC-1	P	PPN
FoobarAB4_BazMoo_4DCBBCBBCCBBDCAB-1	P	PPN
FoobarAB4_BazMoo_8DBADDDBADBDADDD-1	P	PPN
FoobarAB1_BazMoo_6CACBBDCDADBCACA-1	P	PPN
FoobarAB7_BazMoo_7CCBACBCACDDBCAB-1	P	PPN
FoobarAB7_BazMoo_3AABABCBCCCAACBB-1	P	PPN
FoobarAB3_BazMoo_7CCDDAABBCADCADC-1	P	PPN
FoobarAB3_BazMoo_2ADCCCBDBCABDADB-1	P	PPN
FoobarAB5_BazMoo_4CACACBBBCDCBDBC-1	P	PPN
FoobarAB8_BazMoo_6BCDDBCCAADADACB-1	P	PPN
FoobarAB6_BazMoo_8CDBBCDCBDCBBDCB-1	P	PPN
FoobarAB2_BazMoo_3CABCBCACBACDCCB-1	P	PPN
FoobarAB5_BazMoo_3DBDCCCABDBABBAA-1	P	PPN
FoobarAB4_BazMoo_1BBAADACBADCDBDD-1	P	PPN
FoobarAB4_BazMoo_8CBBCDDDBBAABAAD-1	P	PPN
FoobarAB5_BazMoo_8AAADCBCBCCABBAB-1	P	PPN
FoobarAB4_BazMoo_5ABAABBADABDADCB-1	P	PPN
FoobarAB7_BazMoo_4BABADCDCBDBCADC-1	P	PPN
FoobarAB2_BazMoo_2BACCACBBAACABCA-1	P	PPN
FoobarAB1_BazMoo_6DBBCCBDABDCBBAD-1	P	PPN
FoobarAB3_BazMoo_4CDACCADCDDAAADC-1	P	PPN
FoobarAB1_BazMoo_2ADDCABDDACBBAAA-1	P	PPN
FoobarAB8_BazMoo_7DDBCDADCCDBBBBD-1	P	PPN
FoobarAB4_BazMoo_7ACACBDCADAAAADC-1	P	PPN
FoobarAB6_BazMoo_5BAAACCBCBBBBBCA-1	P	PPN
FoobarAB8_BazMoo_2DAAACCDDBABBCDB-1	P	PPN
FoobarAB8_BazMoo_5ABCBCCDBCACBABC-1	P	PPN
FoobarAB7_BazMoo_4ACDCDCACACDCBAB-1	P	PPN
FoobarAB4_BazMoo_2DCDBCDABBAAABBC-1	P	PPN
FoobarAB3_BazMoo_6ABDCBCBCAACABCA-1	P	PPN
FoobarAB5_BazMoo_1DCAADCDDBCCDCBC-1	P	PPN
FoobarAB7_BazMoo_8DBBDACBBCBADCBD-1	P	PPN
FoobarAB5_BazMoo_2BCCDABDADCCAADB-1	P	PPN
FoobarAB8_BazMoo_4BCDACBBCCACBBCD-1	P	PPN
FoobarAB8_BazMoo_2CBCADDBDABCDDAB-1	P	PPN
FoobarAB5_BazMoo_2BBDDBADDCDABCAC-1	P	PPN
FoobarAB7_BazMoo_7ACABDCCBDABDBCA-1	P	PPN
FoobarAB6_BazMoo_2ADBABDDDBCDDAAC-1	P	PPN
FoobarAB1_BazMoo_1BADCADBCBBBDDDD-1	P	PPN
FoobarAB2_BazMoo_2BAAADDBBBBDBBBD-1	P	PPN
FoobarAB3_BazMoo_4BBCACBDADDADDAD-1	P	PPN
FoobarAB1_BazMoo_2AAACBAABBCDCDCD-1	P	PPN
FoobarAB8_BazMoo_8BCAABABBBBCDDCB-1	P	PPN
FoobarAB6_BazMoo_2CDADBCBDDDBCBAD-1	P	PPN
FoobarAB4_BazMoo_3DDCDABCCCABDBCC-1	P	PPN
FoobarAB5_BazMoo_2DCBCADCADDBDACD-1	P	PPN
FoobarAB2_BazMoo_2BDCBAABDABCAAAD-1	P	PPN
FoobarAB8_BazMoo_3BCDBBCCDCBABBAC-1	P	PPN
FoobarAB3_BazMoo_1BCDCACDCCCADDBC-1	P	PPN
FoobarAB4_BazMoo_6ADDDBCCAABBBDCC-1	P	PPN
