NAME	X	Y
FoobarAB2_BazMoo_3CBBABACABABBBBD-1	0.3906	0.2004
FoobarAB8_BazMoo_7BADADBACBCACBCC-1	0.5982	0.078
FoobarAB8_BazMoo_1ACDDBBDACDDDDDD-1	0.4654	0.0565
FoobarAB4_BazMoo_1CCACBCCDCCDABDA-1	0.0467	0.5011
FoobarAB8_BazMoo_8CBADBDBDBACABAA-1	0.5915	0.0261
FoobarAB7_BazMoo_5DCADDBCADCDACBD-1	0.7737	0.6363
FoobarAB3_BazMoo_7BBDBBCBAAABDCCB-1	0.7529	0.191
FoobarAB6_BazMoo_2DDCBCBADBBBDAAC-1	0.4149	0.1422
FoobarAB7_BazMoo_8DABCAAAAACDCABD-1	0.89	0.5194
FoobarAB5_BazMoo_5BBDBDCCADAACBAC-1	0.8222	0.7437
FoobarAB8_BazMoo_5CCDCDCBBCBBBDDA-1	0.7358	0.3758
FoobarAB4_BazMoo_8ACDABCDAAAACDDA-1	0.2562	0.5961
FoobarAB3_BazMoo_6BBBDCBCBBBDDBDC-1	0.4729	0.9288
FoobarAB2_BazMoo_1BADCBACCBBCABCC-1	0.264	0.9128
FoobarAB3_BazMoo_2BADDCDCADABABDC-1	0.309	0.0148
FoobarAB2_BazMoo_3BACCDCDDBCABBDD-1	0.0127	0.2575
FoobarAB5_BazMoo_4BDDDACBBAABAAAD-1	0.8906	0.8006
FoobarAB4_BazMoo_8ACDBAADDBCADBCD-1	0.7732	0.9616
FoobarAB5_BazMoo_1ADADCBDBCDCBBDA-1	0.9361	0.0014
FoobarAB5_BazMoo_3DCCCACADDBBDDCA-1	0.7977	0.4417
FoobarAB1_BazMoo_5DCCBDCACBACCADB-1	0.7807	0.7559
FoobarAB1_BazMoo_2CBDBABBBBCBDDAA-1	0.2445	0.8424
FoobarAB4_BazMoo_2ADABCCDDCBDBAAA-1	0.573	0.6177
FoobarAB4_BazMoo_4BACCADBCDABBADB-1	0.0868	0.9436
FoobarAB5_BazMoo_3DBBDDAABDBCCCDC-1	0.3613	0.9929
FoobarAB5_BazMoo_3CABBAAABDDACBCD-1	0.4488	0.3286
FoobarAB8_BazMoo_4DABBABBACBDCDCD-1	0.7012	0.9512
FoobarAB1_BazMoo_1BCDACBDAADCDDAB-1	0.3874	0.6444
FoobarAB7_BazMoo_2ADDBCCDDABCBDCA-1	0.1935	0.729
FoobarAB1_BazMoo_1DBCBDADADABCAAD-1	0.6829	0.6438
FoobarAB6_BazMoo_2ACDACCDCAAAADDA-1	0.2674	0.6581
FoobarAB7_BazMoo_6DCBBACBCDBDDABA-1	0.5838	0.5252
FoobarAB2_BazMoo_6ADBACBCACDDABDA-1	0.7178	0.392
FoobarAB8_BazMoo_1BBBADAAAABBADDB-1	0.2211	0.9749
FoobarAB7_BazMoo_4ACDCADDBDCDDAAB-1	0.7738	0.8118
FoobarAB5_BazMoo_8CABCABDBDCBDBBA-1	0.5686	0.3138
FoobarAB1_BazMoo_7AABBBCBBADDCACB-1	0.8671	0.1086
FoobarAB2_BazMoo_3ADCCCDDADCBCAAA-1	0.0848	0.7887
FoobarAB2_BazMoo_1ABCBBCABCABBCAD-1	0.5583	0.3239
FoobarAB5_BazMoo_7BCBBCBBDCAAABBB-1	0.1966	0.7058
FoobarAB5_BazMoo_1ADDDCDDCDCACCDD-1	0.7951	0.3278
FoobarAB3_BazMoo_4DDBCDACADDDBADA-1	0.2088	0.0505
FoobarAB6_BazMoo_3BCDDDADDBAABBAA-1	0.2403	0.6106
FoobarAB2_BazMoo_7BBDDADAAABBDDDB-1	0.3567	0.3993
FoobarAB2_BazMoo_2DBBACBCAAACAABD-1	0.9603	0.5125
FoobarAB7_BazMoo_3DADCDCADDABDACD-1	0.0658	0.9726
FoobarAB2_BazMoo_6BABDCBAAAAACDAD-1	0.811	0.8442
FoobarAB2_BazMoo_3ACAADDADBABBDBC-1	0.1327	0.8577
FoobarAB8_BazMoo_6CBCAABACBBDDBBC-1	0.9137	0.7431
FoobarAB5_BazMoo_1ABCADBADCDBDACC-1	0.2853	0.802
FoobarAB5_BazMoo_3CCCDADCCDBCAADD-1	0.2408	0.157
FoobarAB1_BazMoo_8BDDCCADBBADBABD-1	0.5147	0.3966
FoobarAB4_BazMoo_2CCBCDDCCCBCACBA-1	0.1168	0.5279
FoobarAB5_BazMoo_1DBDBBCDDBDDCBBC-1	0.6863	0.7935
FoobarAB4_BazMoo_8CCDCDACDBACDBAA-1	0.794	0.4235
FoobarAB7_BazMoo_4BACACCDCBADBACD-1	0.5483	0.5305
FoobarAB1_BazMoo_5ADACBDDDCCCCDCA-1	0.1984	0.8731
FoobarAB5_BazMoo_4CAABBBBCBDBACAA-1	0.3726	0.8771
FoobarAB2_BazMoo_7DADCCDCDDADBCAB-1	0.2819	0.6974
FoobarAB8_BazMoo_4DADCDCACABACDBC-1	0.5954	0.9428
FoobarAB2_BazMoo_2ABBACDDBADBCDDA-1	0.3913	0.6486
FoobarAB4_BazMoo_2CAAACDCCDADCCBD-1	0.9954	0.516
FoobarAB2_BazMoo_4ADDCAADAADDDBDB-1	0.041	0.9019
FoobarAB8_BazMoo_3DCBADDCCCCADBCC-1	0.2932	0.6741
FoobarAB7_BazMoo_8BCDCDDDAADBACAC-1	0.7066	0.2811
FoobarAB1_BazMoo_7ADADDBBDDBDDBDB-1	0.6157	0.4772
FoobarAB8_BazMoo_8DAADDDCCBCBBADC-1	0.3731	0.0863
FoobarAB8_BazMoo_2BCBCABAAADBDBDA-1	0.136	0.8224
FoobarAB2_BazMoo_8CCADBCBADBCDCCD-1	0.2737	0.0414
FoobarAB6_BazMoo_4CCACCBCADCBCCCB-1	0.6028	0.9386
FoobarAB5_BazMoo_8ACBDDDCADDCDDDA-1	0.7217	0.5272
FoobarAB2_BazMoo_2ACCCBCBAABCDDAD-1	0.6079	0.54
FoobarAB2_BazMoo_1CACDCCCBADBABCB-1	0.4703	0.6624
FoobarAB3_BazMoo_8BDDAAADACBCCCCB-1	0.5158	0.8947
FoobarAB3_BazMoo_6CDBCCBBBBCAACCA-1	0.1442	0.4222
FoobarAB1_BazMoo_5DBBCDBBADBCCDDC-1	0.1377	0.7838
FoobarAB6_BazMoo_7CBDACABCDBCBBAC-1	0.343	0.6866
FoobarAB2_BazMoo_6CDABDBDADADCADA-1	0.8351	0.7228
FoobarAB2_BazMoo_7CAAACAADCCAADDB-1	0.2734	0.2609
FoobarAB5_BazMoo_8DCBADDBDCACACBC-1	0.1738	0.0961
FoobarAB2_BazMoo_3CDDCDACCCADABBA-1	0.5857	0.9409
FoobarAB8_BazMoo_3CBBAAACCDDBCBAC-1	0.1066	0.5488
FoobarAB6_BazMoo_6DCBABBBAACAACCA-1	0.887	0.2297
FoobarAB7_BazMoo_8CDCBACDCCACDCBD-1	0.9631	0.257
FoobarAB7_BazMoo_7BCCAACCADADADDA-1	0.7124	0.533
FoobarAB1_BazMoo_5DDABDADBAACDBBD-1	0.7523	0.4465
FoobarAB8_BazMoo_3ADCADCBACDBDDBC-1	0.0505	0.4692
FoobarAB8_BazMoo_7CADBDBACCDDCDDA-1	0.5703	0.4056
FoobarAB7_BazMoo_4DCCBBADAABACBCD-1	0.9257	0.8242
FoobarAB5_BazMoo_8CDDABDCDBCBBBAA-1	0.8999	0.4273
FoobarAB6_BazMoo_7BADBBDCCDCCBBDA-1	0.6007	0.0708
FoobarAB2_BazMoo_6CABCCCADABBDCBD-1	0.2555	0.9255
FoobarAB4_BazMoo_2BAABBAAACCACDAC-1	0.2633	0.6388
FoobarAB6_BazMoo_4DCDDACCCCDABADC-1	0.265	0.0332
FoobarAB6_BazMoo_5CBCCBACBCAADDDB-1	0.3929	0.296
FoobarAB2_BazMoo_2ACABBCACAAACACD-1	0.057	0.061
FoobarAB8_BazMoo_5CCCAABCCADDAAAB-1	0.8689	0.2482
FoobarAB2_BazMoo_7BCDADBDCBCBDDAA-1	0.592	0.3097
FoobarAB1_BazMoo_1DDBAABCCCBADCBD-1	0.8585	0.566
FoobarAB8_BazMoo_8ABABBDDBCCACCBB-1	0.9975	0.8511
FoobarAB4_BazMoo_1DABBCBBBADCBBCA-1	0.2642	0.9524
FoobarAB2_BazMoo_4CDBBCBCDDDCABCA-1	0.0835	0.5281
FoobarAB2_BazMoo_6CBDACBABACBCAAC-1	0.6535	0.1431
FoobarAB4_BazMoo_4BADAAADABBACCDB-1	0.5523	0.5095
FoobarAB1_BazMoo_4CCCCDBACDDCDDDA-1	0.0533	0.1308
FoobarAB3_BazMoo_8DBDBCAABBABCBCB-1	0.7643	0.7492
FoobarAB3_BazMoo_2DABCDBDADBAABBD-1	0.1826	0.7274
FoobarAB3_BazMoo_6CCCCAABBAADABCC-1	0.0605	0.3778
FoobarAB2_BazMoo_2AABDBBCAAAACDAB-1	0.8514	0.5283
FoobarAB5_BazMoo_5DDCABBDCDAACCDB-1	0.0421	0.0766
FoobarAB3_BazMoo_7ADDABDBDBCBBBAB-1	0.8839	0.6567
FoobarAB8_BazMoo_3CACACBACCDABCBC-1	0.5275	0.1916
FoobarAB3_BazMoo_7ADCDDABCAADCDCD-1	0.0838	0.9949
FoobarAB4_BazMoo_7DABCAABBDCDCAAC-1	0.608	0.5407
FoobarAB4_BazMoo_8CADBDABDADBDAAB-1	0.0312	0.3011
FoobarAB7_BazMoo_3DDDDBCABBAABBAC-1	0.648	0.5372
FoobarAB8_BazMoo_1CCACDABACDABCDC-1	0.4068	0.2757
FoobarAB7_BazMoo_6DCBDADADCDCDDBC-1	0.9873	0.6168
FoobarAB1_BazMoo_4ABBABADBCAAABAB-1	0.0315	0.5338
FoobarAB6_BazMoo_3DBADDCCABDDCDAA-1	0.7907	0.7514
FoobarAB6_BazMoo_3DDDCDDABBDBCBCC-1	0.396	0.2025
FoobarAB5_BazMoo_8AACDDBBDBAADBAC-1	0.7247	0.3441
FoobarAB5_BazMoo_8ADCADCDCDDAABDB-1	0.6686	0.4725
FoobarAB4_BazMoo_5CBBABBAACBDACCD-1	0.6109	0.393
FoobarAB3_BazMoo_1ADDBCADDDACBADD-1	0.0496	0.6529
FoobarAB8_BazMoo_8DDAADADBDADBBCB-1	0.1433	0.7966
FoobarAB7_BazMoo_6ACDCCAAACAAAADC-1	0.9225	0.1571
FoobarAB7_BazMoo_2BBDDACBADBBBCAC-1	0.8606	0.1561
FoobarAB4_BazMoo_4BADACABBDADCCAA-1	0.2972	0.7873
FoobarAB6_BazMoo_1CDBCBCBACDDBBDD-1	0.8039	0.2042
FoobarAB5_BazMoo_5BBBCBCBCDCBCDDD-1	0.3628	0.4478
FoobarAB8_BazMoo_1BDDDCAAAAABDCBA-1	0.9698	0.4352
FoobarAB6_BazMoo_3ACBCBCDADABCCCD-1	0.1898	0.8428
FoobarAB1_BazMoo_1DBBCBACCBCBDDCA-1	0.6358	0.2526
FoobarAB8_BazMoo_5CCDDADADCAADADC-1	0.3759	0.7841
FoobarAB7_BazMoo_7CBCBDCBBADBAADD-1	0.1232	0.9291
FoobarAB8_BazMoo_1BDDABABAACCCCAB-1	0.6587	0.641
FoobarAB2_BazMoo_5DABBADDACACCACA-1	0.7513	0.4649
FoobarAB7_BazMoo_6BBADDDBCDBDCDDD-1	0.582	0.5942
FoobarAB3_BazMoo_4BBBACDCBBBCCCAA-1	0.7716	0.9149
FoobarAB5_BazMoo_1BDBCCCDCACCCCBB-1	0.6214	0.8656
FoobarAB5_BazMoo_5ADACCDDDCCDBABB-1	0.8557	0.1605
FoobarAB2_BazMoo_1ACDADBAADAACDCA-1	0.1351	0.0884
FoobarAB3_BazMoo_4ACDDDBBBAADBDDB-1	0.7922	0.862
FoobarAB1_BazMoo_7ACBDCDCDDDADCDC-1	0.6939	0.9026
FoobarAB4_BazMoo_5BCACADDDCDABABB-1	0.5411	0.7937
FoobarAB7_BazMoo_1ADBCDBBBABDDAAC-1	0.1316	0.8368
FoobarAB3_BazMoo_1BBBAADBBABDCDBD-1	0.4793	0.9533
FoobarAB1_BazMoo_8CCBBCCDBDBCDDAB-1	0.6674	0.0706
FoobarAB6_BazMoo_7DCDDDBDDDADCBAD-1	0.6519	0.8403
FoobarAB1_BazMoo_7DDCDADCBAABBBAB-1	0.2583	0.9389
FoobarAB1_BazMoo_6CDDDDCCABDDBCBD-1	0.6339	0.0582
FoobarAB3_BazMoo_2CDACDBBDBDCADDC-1	0.6408	0.8241
FoobarAB8_BazMoo_3DDDCDDCACDDDBCA-1	0.3723	0.957
FoobarAB5_BazMoo_7DADCCBDAABACDBA-1	0.4376	0.7036
FoobarAB2_BazMoo_2DBDDCADBCDABADC-1	0.017	0.306
FoobarAB3_BazMoo_4BDBBBACCADBCAAA-1	0.9168	0.4488
FoobarAB6_BazMoo_2AAADBDBAABCCADC-1	0.9813	0.9936
FoobarAB2_BazMoo_1BADDCDBABDCBBCD-1	0.4283	0.8156
FoobarAB4_BazMoo_6CBCDACABDABDADB-1	0.3175	0.4968
FoobarAB7_BazMoo_1CACDABCDCDBBABA-1	0.3178	0.4604
FoobarAB5_BazMoo_4DBACCDDDDACDAAC-1	0.3618	0.2523
FoobarAB8_BazMoo_4CCBBCBACDBBDADD-1	0.9336	0.0449
FoobarAB4_BazMoo_6DAABABDDCADAAAB-1	0.8815	0.8055
FoobarAB6_BazMoo_3DDCBABCBCABAAAD-1	0.5257	0.2509
FoobarAB3_BazMoo_2AACADBDADABDABC-1	0.5442	0.0835
FoobarAB4_BazMoo_6CDDADCCACCBADDD-1	0.4779	0.0899
FoobarAB1_BazMoo_5DDCCAADABCDBACB-1	0.6618	0.6266
FoobarAB8_BazMoo_8DCCDBDDCBCACCAA-1	0.7618	0.8057
FoobarAB7_BazMoo_2DAABBCABACBDDBA-1	0.9783	0.9578
FoobarAB7_BazMoo_7CABDADCADBDADBA-1	0.2639	0.633
FoobarAB4_BazMoo_3ABCCCDBBADCCBCD-1	0.478	0.9843
FoobarAB7_BazMoo_8BABCBCBABDDBACA-1	0.9191	0.2069
FoobarAB8_BazMoo_2BBBBADBACBDDBCB-1	0.8536	0.5492
FoobarAB7_BazMoo_7ACADBBBAADAAABD-1	0.6398	0.5563
FoobarAB3_BazMoo_5CBABBCCACBBAAAC-1	0.5645	0.9794
FoobarAB2_BazMoo_1CCBDCABBDBBBABB-1	0.6285	0.1369
FoobarAB8_BazMoo_3DBBDAABCDCADAAB-1	0.06	0.0015
FoobarAB8_BazMoo_2BBAAADBCBACCBCC-1	0.1322	0.9863
FoobarAB2_BazMoo_8DDBCADCCBBAADAA-1	0.1864	0.1635
FoobarAB3_BazMoo_3BBBBADABBDAABAC-1	0.3277	0.9553
FoobarAB1_BazMoo_1BCCCCADCCCCBCCD-1	0.6631	0.1376
FoobarAB4_BazMoo_7CDCBDBBABDCBDCA-1	0.5154	0.2649
FoobarAB8_BazMoo_4BCABACBDBCDCDBD-1	0.6726	0.4135
FoobarAB3_BazMoo_8BBBAACCDBBDCCAB-1	0.318	0.3289
FoobarAB4_BazMoo_5BCBADDCDDCAADDD-1	0.234	0.1992
FoobarAB7_BazMoo_7DBCCBBCCCCDAADA-1	0.7072	0.1876
FoobarAB1_BazMoo_5CDDCBABCABBDCAD-1	0.2861	0.2279
FoobarAB8_BazMoo_3DDBCBBBCAABABAD-1	0.2035	0.191
FoobarAB5_BazMoo_7BBDABDBCCCBBBBB-1	0.0746	0.4777
FoobarAB6_BazMoo_6CBAABABDDABCDDD-1	0.3911	0.5954
FoobarAB5_BazMoo_3DCDADDDBCDBBABB-1	0.8123	0.6129
FoobarAB2_BazMoo_4ACCCBDAABBCDDBB-1	0.6492	0.5088
FoobarAB3_BazMoo_7ACBBACCDCDACDBA-1	0.5982	0.8888
FoobarAB3_BazMoo_2BBCADADAADDDACD-1	0.747	0.2808
FoobarAB3_BazMoo_1AABDCACDADBACCA-1	0.9731	0.1507
FoobarAB5_BazMoo_6BABBABDBBCADCBA-1	0.2458	0.7464
FoobarAB7_BazMoo_4CBBCDDCBCBADBAB-1	0.6634	0.6223
FoobarAB5_BazMoo_5BCDCABDDCCCDDAB-1	0.855	0.7651
FoobarAB6_BazMoo_3DCCDCCAACBABADD-1	0.5672	0.1261
FoobarAB4_BazMoo_6CCDAABBBDAADCDA-1	0.8942	0.3047
FoobarAB7_BazMoo_1CABCCADDDDDCBCA-1	0.1865	0.5881
FoobarAB4_BazMoo_7DDBDBACDACACACC-1	0.5433	0.0477
FoobarAB1_BazMoo_3BDADCCABCCBBADC-1	0.2465	0.5914
FoobarAB6_BazMoo_5DBADBBACCDBAAAC-1	0.4043	0.4431
FoobarAB7_BazMoo_1CBCBBABBAAABDCB-1	0.5419	0.4292
FoobarAB3_BazMoo_2BACBDBCBCABBCCC-1	0.2671	0.3639
FoobarAB5_BazMoo_5BBCCCBCABBDBBCB-1	0.9958	0.5453
FoobarAB6_BazMoo_2DCDCCABBBCDBBBB-1	0.5746	0.4027
FoobarAB6_BazMoo_8AADACBBCCDCBBAB-1	0.4198	0.1134
FoobarAB8_BazMoo_7DDDCDBDCACDDDAD-1	0.775	0.3723
FoobarAB3_BazMoo_5AACAACDDCABBADC-1	0.8375	0.4382
FoobarAB5_BazMoo_7DDCBBADBDBDBDDB-1	0.0179	0.7492
FoobarAB2_BazMoo_5BDDBABACBBADBAC-1	0.6492	0.8567
FoobarAB3_BazMoo_4DBBBDCDDBCBDCCD-1	0.1198	0.5504
FoobarAB4_BazMoo_1BBCCCBDADDBBBCD-1	0.5657	0.652
FoobarAB6_BazMoo_8ABCCCBDABABBACD-1	0.3055	0.1529
FoobarAB7_BazMoo_7AAAADCAACACDCCA-1	0.2812	0.1517
FoobarAB5_BazMoo_2DAABBCDACDDBDCC-1	0.4919	0.6465
FoobarAB7_BazMoo_3BBABDCAADDADACA-1	0.2814	0.7432
FoobarAB5_BazMoo_8DCBCCDDAACCCCAA-1	0.2615	0.6371
FoobarAB2_BazMoo_3BADCBACDDAADCCB-1	0.2635	0.2305
FoobarAB4_BazMoo_8DCBBABDBDADCADB-1	0.2552	0.3539
FoobarAB1_BazMoo_2CDDCBAACBCBCBBD-1	0.9915	0.6178
FoobarAB1_BazMoo_8DCDCDDCACCBBADD-1	0.6863	0.59
FoobarAB3_BazMoo_2CDBACBDBBBBCACA-1	0.0453	0.424
FoobarAB3_BazMoo_6DADAABACCCCCCBB-1	0.4761	0.5198
FoobarAB4_BazMoo_4BCCDCBCCADDCDCA-1	0.2401	0.9304
FoobarAB2_BazMoo_1ACDCADCCADACDBD-1	0.2213	0.0847
FoobarAB6_BazMoo_7BDCACAAADCBAADD-1	0.1444	0.9016
FoobarAB2_BazMoo_2ADDCACCDCBDBDBC-1	0.1551	0.2122
FoobarAB3_BazMoo_1CDADAAACBCBCBCD-1	0.1715	0.2991
FoobarAB3_BazMoo_5BDACBBBADBBADCC-1	0.1032	0.1124
FoobarAB7_BazMoo_5DCADBADBCABAAAA-1	0.5235	0.5123
FoobarAB1_BazMoo_8DABDBCCACDDABAB-1	0.6513	0.2509
FoobarAB2_BazMoo_7DCCBDABCBABBACA-1	0.3499	0.1191
FoobarAB1_BazMoo_6BDDADDDAABAABBB-1	0.5355	0.1957
FoobarAB2_BazMoo_2CDACAADBDCBDDDA-1	0.1921	0.5493
FoobarAB8_BazMoo_3BBADBCCAACDDDDC-1	0.4192	0.1049
FoobarAB8_BazMoo_7BACDBDDCBDCBDAC-1	0.5669	0.7427
FoobarAB6_BazMoo_4DBCDACDBCBBCABB-1	0.9115	0.8543
FoobarAB3_BazMoo_2CDBAAABACDBDBCA-1	0.4297	0.856
FoobarAB8_BazMoo_2DBDDBDABACBDAAD-1	0.3032	0.2045
FoobarAB6_BazMoo_6ABBABADBBBAACBB-1	0.6359	0.7582
FoobarAB3_BazMoo_4CCCDDCBDBDCCBBC-1	0.5665	0.8378
FoobarAB3_BazMoo_1DBCABDABCACDBAA-1	0.8484	0.258
FoobarAB5_BazMoo_3BBADBABADBAADCB-1	0.3456	0.3455
FoobarAB8_BazMoo_5ABDCCBADCCCCBDC-1	0.5937	0.3099
FoobarAB6_BazMoo_5ABBDCADDCCCCAAB-1	0.3993	0.7351
FoobarAB6_BazMoo_6ADBAABDDDBCABBB-1	0.6482	0.7584
FoobarAB6_BazMoo_3AADDADDCAACADBA-1	0.1226	0.0071
FoobarAB2_BazMoo_2BDACACCABDDBCCA-1	0.1114	0.2973
FoobarAB6_BazMoo_1BBABBCBCBCDBDAB-1	0.7525	0.7276
FoobarAB2_BazMoo_8CDDDDDAABDDCDBD-1	0.572	0.7581
FoobarAB3_BazMoo_7BCABAABDCABAADD-1	0.3264	0.7179
FoobarAB7_BazMoo_7BBBCDDDBACCABDA-1	0.0728	0.5012
FoobarAB8_BazMoo_6BAACDAAADADCCBC-1	0.0971	0.1267
FoobarAB7_BazMoo_8ACBADDDAACDAADC-1	0.7773	0.3851
FoobarAB8_BazMoo_4ACDBCCDCBAACDAD-1	0.2175	0.4544
FoobarAB1_BazMoo_6BDDBCCADCDDADBB-1	0.9873	0.7
FoobarAB6_BazMoo_1CBDDACBBCADBCCB-1	0.6036	0.9979
FoobarAB3_BazMoo_1AABABBCBCCCCAAC-1	0.6755	0.1424
FoobarAB5_BazMoo_7ADCABDBBDCBCDDB-1	0.9703	0.8248
FoobarAB4_BazMoo_2DBBDABCBDBAAADB-1	0.3966	0.74
FoobarAB6_BazMoo_2BCAABDDACAACACB-1	0.1417	0.3342
FoobarAB1_BazMoo_3CACBDCAABAAAACD-1	0.2511	0.6228
FoobarAB8_BazMoo_3BBDABDDBBACBACC-1	0.7609	0.3387
FoobarAB5_BazMoo_2DCBAADBCDADABCB-1	0.5	0.9375
FoobarAB1_BazMoo_4ADDBACBDCDDBAAB-1	0.7891	0.3491
FoobarAB1_BazMoo_5BDDBDBCADCAABCB-1	0.2988	0.0205
FoobarAB6_BazMoo_7BBACBAADBCACDAB-1	0.395	0.9152
FoobarAB7_BazMoo_3CCCABBBDBABDBBB-1	0.1214	0.8748
FoobarAB2_BazMoo_3CDBDBBDAABACDDC-1	0.9319	0.7912
FoobarAB4_BazMoo_6DACCDACBDAADCDA-1	0.6425	0.0906
FoobarAB4_BazMoo_6BCBACDDABCADBAB-1	0.5323	0.4566
FoobarAB7_BazMoo_6DCADADCACBBAABA-1	0.0385	0.5729
FoobarAB1_BazMoo_7DDABCDBCDDCDBAD-1	0.2693	0.3387
FoobarAB8_BazMoo_4DBDCAABDCDCDBDD-1	0.9161	0.2919
FoobarAB5_BazMoo_3CBCCDBDDCADAACD-1	0.3179	0.962
FoobarAB5_BazMoo_7BDBCDABCDDDBBAD-1	0.0778	0.9417
FoobarAB2_BazMoo_2AADBDDCCABDCDAA-1	0.7709	0.995
FoobarAB6_BazMoo_5CBBDBADADDADABA-1	0.6219	0.4721
FoobarAB8_BazMoo_5BBCCDDDACAAAAAC-1	0.286	0.3234
FoobarAB7_BazMoo_4DCBCBBBCABDDABB-1	0.7197	0.4996
FoobarAB8_BazMoo_1CDAADDDACCABABA-1	0.5468	0.3285
FoobarAB8_BazMoo_7ADDBCBCCBADACBC-1	0.8894	0.3097
FoobarAB6_BazMoo_6BBCBDDDCADCBBAB-1	0.517	0.1993
FoobarAB3_BazMoo_5BBAACDDAADAACDC-1	0.4964	0.1519
FoobarAB7_BazMoo_6CCBCDCACABABAAC-1	0.8611	0.4457
FoobarAB8_BazMoo_8BCCDBAADCABBDCA-1	0.3509	0.0094
FoobarAB4_BazMoo_3CDCAAABBBCADADC-1	0.1064	0.9807
FoobarAB3_BazMoo_8DACDBADBBDCBAAC-1	0.8574	0.1146
FoobarAB6_BazMoo_4CCAADABADDBBCAB-1	0.1855	0.3521
FoobarAB1_BazMoo_2CCCAACADBBCDCAB-1	0.2439	0.75
FoobarAB7_BazMoo_5DCDBAADDDBABCBC-1	0.6465	0.308
FoobarAB3_BazMoo_6BBADBBAABDACDCB-1	0.6087	0.0057
FoobarAB7_BazMoo_1BCBCCBBCAABCBDD-1	0.9709	0.7273
FoobarAB1_BazMoo_8DABDBCDDBBDDDDD-1	0.0665	0.5946
FoobarAB4_BazMoo_5DBAACDDCDCADDDC-1	0.0188	0.9877
FoobarAB6_BazMoo_8AAACAACABABACDB-1	0.2879	0.9799
FoobarAB3_BazMoo_8CACDACCADCABCBC-1	0.4118	0.0272
FoobarAB1_BazMoo_2BBBCBACBBAAACBB-1	0.4516	0.8228
FoobarAB3_BazMoo_6DBCACDBCBBDCADD-1	0.0917	0.3938
FoobarAB2_BazMoo_8ABDACCAACDAABCA-1	0.8087	0.0677
FoobarAB6_BazMoo_2BBCDADBCCCCADAA-1	0.485	0.4087
FoobarAB6_BazMoo_5BACDDDBBDAABABA-1	0.0618	0.2001
FoobarAB1_BazMoo_8CBAACDCCBCCCABC-1	0.2189	0.4081
FoobarAB1_BazMoo_4BADCABCCDABDBAB-1	0.6156	0.9624
FoobarAB1_BazMoo_7DBDBDDDACBDBADB-1	0.4522	0.0438
FoobarAB1_BazMoo_8DBCCDCBADBBDCDD-1	0.4512	0.8789
FoobarAB8_BazMoo_7CCBCBCDCDDBDDDC-1	0.9651	0.5418
FoobarAB5_BazMoo_6BABBCCBCADDBCBD-1	0.5642	0.2405
FoobarAB4_BazMoo_5CDACCBBCCABBCCC-1	0.8907	0.3868
FoobarAB3_BazMoo_4ACADCDADBACBCAB-1	0.3372	0.9402
FoobarAB1_BazMoo_5DDBDBDCBBCADAAB-1	0.5916	0.3235
FoobarAB6_BazMoo_4BDABADABACBCACA-1	0.3071	0.7274
FoobarAB5_BazMoo_2DBAACADBABCAACC-1	0.22	0.8601
FoobarAB1_BazMoo_7DDDCDBDBAABDDDC-1	0.1333	0.5866
FoobarAB4_BazMoo_7CCDCACCDCBDDABA-1	0.4072	0.9371
FoobarAB1_BazMoo_5BCDABADBCABABBC-1	0.1465	0.1042
FoobarAB6_BazMoo_5ABABCCCCDCBCDDA-1	0.9488	0.0499
FoobarAB6_BazMoo_4CABCCBDAACADADB-1	0.2004	0.394
FoobarAB7_BazMoo_1DAADDCCDDDDBDDA-1	0.1687	0.043
FoobarAB1_BazMoo_6CBDDBAABBDCCBDA-1	0.9091	0.2767
FoobarAB8_BazMoo_6CDADBADBBCCCCBB-1	0.2181	0.1503
FoobarAB4_BazMoo_2DADBCCBDCDCCBDD-1	0.6998	0.2587
FoobarAB7_BazMoo_2DBAABCACCDCCBCD-1	0.4402	0.7228
FoobarAB5_BazMoo_2BDDDCDBDDCADDAD-1	0.0895	0.5574
FoobarAB3_BazMoo_7DCBBACBBCDCBCBD-1	0.0404	0.1154
FoobarAB8_BazMoo_8BCBCCBABBDBBBBD-1	0.5058	0.0172
FoobarAB4_BazMoo_7BBDBBACBDBCDCBC-1	0.793	0.4663
FoobarAB4_BazMoo_4ABDDDCBBDBCCABA-1	0.999	0.148
FoobarAB8_BazMoo_1DDCCCCACDABABCC-1	0.4196	0.4758
FoobarAB6_BazMoo_1DBACDDABCBDBCCC-1	0.2645	0.7838
FoobarAB5_BazMoo_3DBBACCDBDBCBBAD-1	0.7106	0.2698
FoobarAB6_BazMoo_4DACCBBADCCBCACA-1	0.0706	0.038
FoobarAB3_BazMoo_5DCCDCBBACAABBCB-1	0.9678	0.2681
FoobarAB8_BazMoo_5ADABDACCABDACAA-1	0.8484	0.6291
FoobarAB1_BazMoo_5AAABBBBBBBCBBCA-1	0.606	0.8319
FoobarAB1_BazMoo_2BCBCBCDAADCBCAB-1	0.2501	0.3651
FoobarAB6_BazMoo_8ACDCCDCCBADADDD-1	0.2408	0.8908
FoobarAB3_BazMoo_6CDCAADCBABDCCBA-1	0.2669	0.1329
FoobarAB4_BazMoo_1BCACCCBACCADCBD-1	0.6867	0.8027
FoobarAB3_BazMoo_2CDDBDACCDAADBAA-1	0.3484	0.0635
